service,flag,src_bytes,dst_bytes,logged_in,count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,class
bgp,S0,0,0,0,276,1,1,0.06,0.07,17,0.07,0.08,1,1,anomaly
ldap,S0,0,0,0,135,1,1,0.13,0.05,5,0.02,0.07,1,1,anomaly
finger,S0,0,0,0,39,1,1,0.51,0.05,75,0.29,0.02,1,1,anomaly
private,S0,0,0,0,165,1,1,0.11,0.07,18,0.07,0.08,1,1,anomaly
private,S0,0,0,0,137,1,1,0.11,0.07,6,0.02,0.08,1,1,anomaly
daytime,S0,0,0,0,234,1,1,0.02,0.06,5,0.02,0.06,1,1,anomaly
uucp_path,REJ,0,0,0,261,0,0,0.07,0.06,19,0.07,0.07,0,0,anomaly
ftp_data,S0,0,0,0,41,0.98,1,0.49,0.07,4,0.02,0.06,1,1,anomaly
exec,RSTO,0,0,0,115,0,0,0.01,0.07,1,0,0.06,0,0,anomaly
private,REJ,0,0,0,71,0,0,0.18,0.06,13,0.05,0.06,0,0,anomaly
private,S0,0,0,0,131,1,1,0.11,0.05,14,0.05,0.07,1,1,anomaly
private,S0,0,0,0,138,1,1,0.14,0.06,19,0.07,0.08,1,1,anomaly
private,S0,0,0,0,114,1,1,0.03,0.09,3,0.01,0.09,1,1,anomaly
ftp_data,S0,0,0,0,261,1,1,0.07,0.07,19,0.07,0.07,1,1,anomaly
private,S0,0,0,0,293,1,1,0.05,0.06,12,0.05,0.06,1,1,anomaly
whois,S0,0,0,0,212,1,1,0.06,0.07,12,0.05,0.07,1,1,anomaly
http_443,S0,0,0,0,119,1,1,0.17,0.05,14,0.05,0.06,1,1,anomaly
telnet,S0,0,0,0,15,1,1,1,0,17,1,0,0.88,0.88,anomaly
discard,RSTO,0,0,0,261,0,0,0.05,0.07,13,0.05,0.08,0,0,anomaly
private,S0,0,0,0,210,1,1,0.03,0.08,7,0.03,0.08,1,1,anomaly
private,REJ,0,0,0,197,0,0,0.07,0.07,13,0.05,0.07,0,0,anomaly
nnsp,REJ,0,0,0,121,0,0,0.09,0.07,11,0.04,0.07,0,0,anomaly
exec,RSTO,0,0,0,138,0,0,0.07,0.06,4,0.02,0.07,0,0,anomaly
private,S0,0,0,0,242,1,1,0.01,0.06,19,0.07,0.06,1,1,anomaly
login,S0,0,0,0,146,1,1,0.12,0.06,17,0.07,0.06,1,1,anomaly
uucp_path,S0,0,0,0,263,1,1,0.07,0.06,19,0.07,0.07,1,1,anomaly
bgp,S0,0,0,0,225,1,1,0.09,0.06,1,0,0.09,1,1,anomaly
supdup,S0,0,0,0,236,1,1,0.05,0.07,12,0.05,0.08,1,1,anomaly
private,S0,0,0,0,126,1,1,0.14,0.06,10,0.04,0.06,1,1,anomaly
private,REJ,0,0,0,135,0,0,0.13,0.06,37,0.15,0.07,0,0,anomaly
http,S0,0,0,0,167,1,1,0.02,0.06,4,0.02,0.05,1,1,anomaly
private,S0,0,0,0,270,1,1,0.05,0.06,14,0.05,0.05,1,1,anomaly
private,S0,0,0,0,299,1,1,0.06,0.05,3,0.01,0.07,1,1,anomaly
private,S0,0,0,0,101,1,1,0.2,0.06,20,0.17,0.12,1,1,anomaly
courier,S0,0,0,0,107,1,1,0.09,0.06,5,0.02,0.06,1,1,anomaly
private,S0,0,0,0,207,1,1,0.08,0.06,16,0.06,0.05,1,1,anomaly
private,REJ,0,0,0,86,0,0,0.01,0.08,1,0,0.06,0,0,anomaly
private,S0,0,0,0,124,1,1,0.06,0.06,14,0.05,0.07,1,1,anomaly
courier,REJ,0,0,0,102,0,0,0.03,0.07,3,0.01,0.06,0,0,anomaly
telnet,S0,0,0,0,286,1,1,0.08,0.05,24,0.09,0.05,1,1,anomaly
private,S0,0,0,0,299,1,1,0.06,0.05,16,0.06,0.06,1,1,anomaly
private,S0,0,0,0,280,1,1,0.06,0.05,16,0.06,0.05,1,1,anomaly
daytime,S0,0,0,0,150,1,1,0.05,0.07,8,0.03,0.07,1,1,anomaly
ftp_data,REJ,0,0,0,125,0,0,0.09,0.06,11,0.04,0.07,0,0,anomaly
uucp,S0,0,0,0,127,1,1,0.07,0.06,9,0.04,0.06,1,1,anomaly
private,S0,0,0,0,244,1,1,0.08,0.06,17,0.07,0.08,1,1,anomaly
private,S0,0,0,0,133,1,1,0.14,0.05,17,0.07,0.07,1,1,anomaly
link,REJ,0,0,0,237,0,0,0.02,0.07,5,0.02,0.08,0,0,anomaly
courier,REJ,0,0,0,109,0,0,0.09,0.06,10,0.04,0.06,0,0,anomaly
csnet_ns,S0,0,0,0,150,0.99,1,0.13,0.08,20,0.08,0.07,1,1,anomaly
name,S0,0,0,0,84,1,1,0.19,0.07,16,0.06,0.05,1,1,anomaly
netstat,S0,0,0,0,251,1,1,0.04,0.06,10,0.04,0.08,1,1,anomaly
ctf,S0,0,0,0,280,1,1,0.06,0.06,16,0.06,0.09,1,1,anomaly
private,REJ,0,0,0,95,0,0,0.03,0.08,1,0,0.08,0,0,anomaly
nnsp,S0,0,0,0,131,1,1,0.15,0.06,18,0.07,0.06,1,1,anomaly
hostnames,S0,0,0,0,261,1,1,0.01,0.06,3,0.01,0.07,1,1,anomaly
private,REJ,0,0,0,102,0,0,0.01,0.08,1,0,0.07,0,0,anomaly
systat,S0,0,0,0,235,1,1,0,0.05,1,0,0.06,1,1,anomaly
private,S0,0,0,0,217,1,1,0.03,0.05,6,0.02,0.05,1,1,anomaly
mtp,S0,0,0,0,136,1,1,0.07,0.06,5,0.02,0.08,1,1,anomaly
finger,S0,0,0,0,283,1,1,0.03,0.06,8,0.03,0.07,1,1,anomaly
iso_tsap,S0,0,0,0,273,1,1,0.03,0.06,7,0.03,0.07,1,1,anomaly
private,S0,0,0,0,122,1,1,0.04,0.06,3,0.01,0.06,1,1,anomaly
auth,S0,0,0,0,148,1,1,0.17,0.04,25,0.1,0.04,1,1,anomaly
private,S0,0,0,0,131,1,1,0.12,0.05,12,0.05,0.07,1,1,anomaly
courier,S0,0,0,0,123,1,1,0.13,0.06,16,0.06,0.07,1,1,anomaly
ftp_data,S0,0,0,0,193,1,1,0.03,0.06,5,0.02,0.07,1,1,anomaly
netstat,S0,0,0,0,227,1,1,0.05,0.07,11,0.04,0.07,1,1,anomaly
private,S0,0,0,0,277,1,1,0.06,0.06,14,0.05,0.07,1,1,anomaly
private,S0,0,0,0,222,1,1,0.02,0.05,5,0.03,0.07,0.91,1,anomaly
private,S0,0,0,0,294,1,1,0.05,0.05,9,0.04,0.07,1,1,anomaly
imap4,REJ,0,0,0,128,0,0,0.07,0.06,9,0.04,0.08,0,0,anomaly
klogin,S0,0,0,0,142,1,1,0.04,0.06,3,0.01,0.07,1,1,anomaly
Z39_50,S0,0,0,0,255,1,1,0.07,0.07,19,0.07,0.07,1,1,anomaly
nnsp,S0,0,0,0,97,1,1,0.02,0.07,2,0.01,0.07,1,1,anomaly
Z39_50,S0,0,0,0,243,1,1,0.06,0.07,14,0.05,0.07,1,1,anomaly
finger,RSTO,0,0,0,254,0,0,0.01,0.07,2,0.01,0.08,0,0,anomaly
private,REJ,0,0,0,97,0,0,0.01,0.07,1,0,0.07,0,0,anomaly
private,S0,0,0,0,100,1,1,0.1,0.06,27,0.11,0.06,1,1,anomaly
klogin,S0,0,0,0,95,1,1,0.11,0.06,10,0.04,0.06,1,1,anomaly
telnet,S0,0,0,0,141,1,1,0.01,0.06,3,0.01,0.06,1,1,anomaly
private,S0,0,0,0,298,1,1,0.07,0.06,12,0.05,0.08,1,1,anomaly
sunrpc,S0,0,0,0,99,1,1,0.03,0.07,3,0.01,0.07,1,1,anomaly
private,REJ,0,0,0,184,0,0,0.08,0.07,15,0.06,0.08,0,0,anomaly
private,S0,0,0,0,184,1,1,0.08,0.05,3,0.01,0.07,1,1,anomaly
efs,S0,0,0,0,127,1,1,0.15,0.06,19,0.07,0.07,1,1,anomaly
Z39_50,S0,0,0,0,270,1,1,0.06,0.05,15,0.06,0.05,1,1,anomaly
http_443,REJ,0,0,0,144,0,0,0.11,0.06,9,0.04,0.07,0,0,anomaly
private,S0,0,0,0,138,1,1,0.08,0.06,8,0.03,0.07,1,1,anomaly
Z39_50,REJ,0,0,0,245,0,0,0.02,0.07,4,0.02,0.08,0,0,anomaly
nntp,S0,0,0,0,231,1,1,0.1,0.05,23,0.09,0.06,1,1,anomaly
vmnet,REJ,0,0,0,282,0,0,0.05,0.06,13,0.05,0.07,0,0,anomaly
private,REJ,0,0,0,233,0,0,0.05,0.07,11,0.04,0.07,0,0,anomaly
http,S0,0,0,0,65,1,1,0.28,0.06,58,0.23,0.03,1,1,anomaly
uucp_path,S0,0,0,0,284,1,1,0.02,0.06,6,0.02,0.06,1,1,anomaly
private,REJ,0,0,0,203,0,0,0.04,0.06,8,0.03,0.07,0,0,anomaly
domain,S0,0,0,0,276,1,1,0.03,0.06,9,0.04,0.07,1,1,anomaly
http,S0,0,0,0,131,1,1,0.02,0.06,2,0.01,0.07,1,1,anomaly
private,S0,0,0,0,122,1,1,0.13,0.07,2,0.01,0.07,1,1,anomaly
private,S0,0,0,0,293,1,1,0.04,0.06,5,0.02,0.07,1,1,anomaly
Z39_50,REJ,0,0,0,224,0,0,0.02,0.07,4,0.02,0.07,0,0,anomaly
private,S0,0,0,0,138,1,1,0.01,0.06,6,0.02,0.06,1,1,anomaly
private,REJ,0,0,0,140,0,0,0.04,0.08,6,0.02,0.07,0,0,anomaly
echo,S0,0,0,0,265,1,1,0.01,0.06,3,0.01,0.07,1,1,anomaly
netbios_dgm,S0,0,0,0,274,1,1,0.02,0.06,5,0.02,0.07,1,1,anomaly
bgp,S0,0,0,0,278,1,1,0.07,0.06,20,0.08,0.08,1,1,anomaly
private,S0,0,0,0,43,1,1,0.19,0.14,8,0.03,0.07,1,1,anomaly
gopher,S0,0,0,0,234,1,1,0.03,0.08,7,0.03,0.07,1,1,anomaly
netbios_ns,S0,0,0,0,201,1,1,0.05,0.07,10,0.04,0.07,1,1,anomaly
courier,S0,0,0,0,105,1,1,0.11,0.05,12,0.05,0.04,1,1,anomaly
private,S0,0,0,0,14,1,1,0.64,0.21,16,0.06,0.07,1,1,anomaly
supdup,S0,0,0,0,227,1,1,0.06,0.07,14,0.05,0.08,1,1,anomaly
courier,REJ,0,0,0,106,0,0,0.07,0.07,7,0.03,0.05,0,0,anomaly
mtp,S0,0,0,0,231,1,1,0.04,0.06,9,0.04,0.06,1,1,anomaly
ftp,S0,0,0,0,279,1,1,0.04,0.06,10,0.04,0.08,1,1,anomaly
ftp_data,S0,0,0,0,9,1,1,0.11,0.44,46,0.18,0.05,1,1,anomaly
http,S0,0,0,0,8,0.75,0.86,0.75,0.38,47,0.18,0.04,1,1,anomaly
private,S0,0,0,0,130,1,1,0.15,0.06,39,0.15,0.06,1,1,anomaly
private,S0,0,0,0,224,1,1,0.03,0.05,7,0.03,0.06,1,1,anomaly
private,S0,0,0,0,123,1,1,0.07,0.07,8,0.03,0.06,1,1,anomaly
daytime,RSTO,0,0,0,285,0,0,0.05,0.06,13,0.05,0.07,0,0,anomaly
private,S0,0,0,0,122,1,1,0.1,0.07,12,0.05,0.08,1,1,anomaly
private,S0,0,0,0,137,1,1,0.15,0.05,40,0.16,0.05,1,1,anomaly
private,S0,0,0,0,284,1,1,0.04,0.06,11,0.04,0.09,1,1,anomaly
ctf,REJ,0,0,0,256,0,0,0.02,0.07,5,0.02,0.07,0,0,anomaly
daytime,S0,0,0,0,258,1,1,0.02,0.06,5,0.02,0.05,1,1,anomaly
auth,S0,0,0,0,236,1,1,0.03,0.06,9,0.04,0.07,1,1,anomaly
private,S0,0,0,0,195,1,1,0.1,0.07,19,0.07,0.08,1,1,anomaly
private,S0,0,0,0,211,1,1,0.05,0.06,9,0.04,0.07,1,1,anomaly
ftp_data,S0,0,0,0,39,1,1,0.49,0.05,65,0.46,0.07,0.95,0.29,anomaly
http,S0,0,0,0,287,1,1,0.02,0.06,5,0.02,0.07,1,1,anomaly
private,S0,0,0,0,81,1,1,0.23,0.06,10,0.04,0.06,1,1,anomaly
private,S0,0,0,0,188,1,1,0.05,0.06,18,0.07,0.07,1,1,anomaly
private,S0,0,0,0,85,1,1,0.02,0.07,20,0.08,0.07,1,1,anomaly
http,S0,0,0,0,20,1,1,0.4,0.2,28,0.28,0.04,1,1,anomaly
http,S0,0,0,0,32,0.97,1,0.25,0.16,33,0.13,0.04,1,1,anomaly
private,S0,0,0,0,247,1,1,0.1,0.04,25,0.1,0.05,1,1,anomaly
kshell,S0,0,0,0,116,1,1,0.12,0.06,7,0.03,0.07,1,1,anomaly
systat,S0,0,0,0,294,1,1,0.01,0.06,2,0.01,0.07,1,1,anomaly
private,S0,0,0,0,130,1,1,0.03,0.06,4,0.02,0.05,1,1,anomaly
nntp,S0,0,0,0,71,1,1,0.25,0.08,18,0.07,0.07,1,1,anomaly
private,S0,0,0,0,292,1,1,0.01,0.06,4,0.02,0.07,1,1,anomaly
uucp_path,REJ,0,0,0,246,0,0,0.05,0.07,12,0.05,0.07,0,0,anomaly
link,REJ,0,0,0,231,0,0,0.01,0.07,2,0.01,0.07,0,0,anomaly
private,S0,0,0,0,181,1,1,0.03,0.06,19,0.07,0.07,1,1,anomaly
telnet,S0,0,0,0,30,1,1,0.23,0.13,51,0.2,0.05,1,1,anomaly
whois,S0,0,0,0,139,1,1,0.14,0.05,19,0.07,0.05,1,1,anomaly
private,S0,0,0,0,230,1,1,0.07,0.06,15,0.06,0.06,1,1,anomaly
sunrpc,S0,0,0,0,247,1,1,0.09,0.05,21,0.08,0.06,1,1,anomaly
ctf,S0,0,0,0,272,1,1,0.03,0.06,8,0.03,0.08,1,1,anomaly
klogin,S0,0,0,0,140,1,1,0.06,0.06,9,0.04,0.07,1,1,anomaly
private,S0,0,0,0,143,1,1,0.01,0.08,18,0.07,0.07,1,1,anomaly
private,S0,0,0,0,119,1,1,0.1,0.06,3,0.01,0.07,1,1,anomaly
efs,S0,0,0,0,103,1,1,0.15,0.06,15,0.06,0.07,1,1,anomaly
http_443,S0,0,0,0,133,1,1,0.11,0.05,5,0.02,0.07,1,1,anomaly
bgp,S0,0,0,0,271,1,1,0.05,0.07,14,0.05,0.08,1,1,anomaly
courier,S0,0,0,0,104,1,1,0.08,0.06,8,0.03,0.06,1,1,anomaly
whois,S0,0,0,0,192,1,1,0.01,0.06,2,0.01,0.07,1,1,anomaly
domain,S0,0,0,0,204,1,1,0.12,0.05,24,0.09,0.05,1,1,anomaly
ftp,S0,0,0,0,267,1,1,0.07,0.06,11,0.04,0.07,1,1,anomaly
vmnet,S0,0,0,0,74,1,1,0.08,0.08,12,0.05,0.07,1,1,anomaly
courier,S0,0,0,0,111,1,1,0.09,0.06,10,0.04,0.05,1,1,anomaly
hostnames,REJ,0,0,0,281,0,0,0.04,0.06,11,0.04,0.07,0,0,anomaly
time,S0,0,0,0,191,1,1,0.04,0.07,8,0.03,0.07,1,1,anomaly
http,S0,0,0,0,23,1,0.92,0.52,0.09,52,0.28,0.02,1,1,anomaly
private,S0,0,0,0,242,1,1,0.02,0.06,4,0.02,0.05,1,1,anomaly
private,S0,0,0,0,259,1,1,0.03,0.06,9,0.04,0.07,1,1,anomaly
private,S0,0,0,0,202,1,1,0.06,0.06,10,0.04,0.06,1,1,anomaly
private,REJ,0,0,0,78,0,0,0.15,0.06,12,0.05,0.08,0,0,anomaly
private,S0,0,0,0,14,1,1,0.07,0.36,1,0,0.09,1,1,anomaly
finger,S0,0,0,0,61,1,1,0.28,0.07,58,0.23,0.04,1,1,anomaly
http,S0,0,0,0,282,1,1,0.08,0.05,22,0.09,0.05,1,1,anomaly
ftp_data,S0,0,0,0,12,1,1,0.17,0.33,45,0.24,0.02,0.99,0.93,anomaly
private,S0,0,0,0,236,1,1,0.06,0.06,8,0.03,0.08,1,1,anomaly
link,S0,0,0,0,238,1,1,0.05,0.06,11,0.04,0.07,1,1,anomaly
private,S0,0,0,0,260,1,1,0.03,0.06,20,0.08,0.05,1,1,anomaly
private,S0,0,0,0,214,1,1,0.11,0.05,24,0.15,0.07,0.91,1,anomaly
finger,S0,0,0,0,295,1,1,0.07,0.06,2,0.01,0.08,1,1,anomaly
telnet,S0,0,0,0,71,1,1,0.28,0.06,40,0.16,0.06,1,1,anomaly
whois,S0,0,0,0,286,1,1,0.03,0.05,10,0.04,0.05,1,1,anomaly
daytime,S0,0,0,0,274,1,1,0.03,0.06,8,0.03,0.07,1,1,anomaly
iso_tsap,S0,0,0,0,121,1,1,0.19,0.05,23,0.09,0.05,1,1,anomaly
telnet,S0,0,0,0,251,1,1,0.02,0.06,16,0.06,0.07,1,1,anomaly
private,S0,0,0,0,125,1,1,0.11,0.06,2,0.03,0.14,1,1,anomaly
http,S0,0,0,0,25,1,1,0.44,0.16,61,0.24,0.02,1,1,anomaly
private,REJ,0,0,0,155,0,0,0.03,0.08,4,0.02,0.07,0,0,anomaly
private,REJ,0,0,0,123,0,0,0.15,0.07,19,0.07,0.07,0,0,anomaly
netstat,REJ,0,0,0,106,0,0,0.04,0.08,4,0.02,0.08,0,0,anomaly
private,S0,0,0,0,221,1,1,0,0.06,20,0.08,0.07,1,1,anomaly
private,S0,0,0,0,57,1,1,0.37,0.07,21,0.08,0.06,1,1,anomaly
telnet,S0,0,0,0,227,1,1,0.05,0.07,17,0.07,0.07,1,1,anomaly
netstat,S0,0,0,0,47,1,1,0.13,0.13,6,0.02,0.09,1,1,anomaly
gopher,S0,0,0,0,254,1,1,0.01,0.06,19,0.07,0.08,1,1,anomaly
auth,S0,0,0,0,233,1,1,0.02,0.07,4,0.02,0.07,1,1,anomaly
ctf,REJ,0,0,0,276,0,0,0.04,0.06,10,0.04,0.07,0,0,anomaly
telnet,S0,0,0,0,115,1,1,0.17,0.07,5,0.02,0.09,1,1,anomaly
smtp,RSTO,0,0,0,253,0,0,0.01,0.06,2,0.01,0.08,0,0,anomaly
daytime,RSTO,0,0,0,238,0,0,0.07,0.07,17,0.07,0.08,0,0,anomaly
netbios_ns,S0,0,0,0,225,1,1,0.08,0.06,19,0.07,0.07,1,1,anomaly
private,S0,0,0,0,150,1,1,0.14,0.06,21,0.08,0.05,1,1,anomaly
private,S0,0,0,0,225,1,1,0.04,0.07,10,0.04,0.09,1,1,anomaly
nntp,S0,0,0,0,287,1,1,0.02,0.06,3,0.01,0.07,1,1,anomaly
echo,S0,0,0,0,56,1,1,0.12,0.09,7,0.03,0.07,1,1,anomaly
netbios_ssn,REJ,0,0,0,238,0,0,0,0.07,1,0,0.07,0,0,anomaly
courier,S0,0,0,0,101,1,1,0.04,0.06,11,0.04,0.05,1,1,anomaly
hostnames,S0,0,0,0,243,1,1,0.04,0.06,10,0.04,0.06,1,1,anomaly
auth,S0,0,0,0,243,1,1,0.05,0.06,4,0.02,0.07,1,1,anomaly
private,S0,0,0,0,291,1,1,0.01,0.06,7,0.03,0.07,1,1,anomaly
private,S0,0,0,0,269,1,1,0.06,0.06,17,0.07,0.05,1,1,anomaly
uucp,RSTO,0,0,0,118,0,0,0.1,0.07,12,0.05,0.06,0,0,anomaly
systat,S0,0,0,0,116,1,1,0.11,0.05,13,0.05,0.07,1,1,anomaly
netbios_ns,S0,0,0,0,284,1,1,0.05,0.06,7,0.03,0.06,1,1,anomaly
iso_tsap,REJ,0,0,0,237,0,0,0.06,0.06,14,0.05,0.07,0,0,anomaly
private,S0,0,0,0,117,1,1,0.19,0.05,22,0.09,0.06,1,1,anomaly
csnet_ns,REJ,0,0,0,266,0,0,0.05,0.06,13,0.05,0.07,0,0,anomaly
telnet,S0,0,0,0,16,1,1,0.44,0.12,47,0.18,0.04,1,1,anomaly
finger,RSTO,0,0,0,282,0,0,0.07,0.06,19,0.07,0.07,0,0,anomaly
private,S0,0,0,0,173,1,1,0.01,0.06,15,0.06,0.08,1,1,anomaly
http_443,S0,0,0,0,201,1,1,0.07,0.05,15,0.06,0.05,1,1,anomaly
uucp,S0,0,0,0,126,1,1,0.13,0.06,17,0.07,0.05,1,1,anomaly
pop_2,S0,0,0,0,267,1,1,0.06,0.06,16,0.06,0.07,1,1,anomaly
bgp,S0,0,0,0,197,1,1,0.02,0.07,3,0.01,0.09,1,1,anomaly
iso_tsap,S0,0,0,0,184,1,1,0.01,0.07,1,0,0.07,1,1,anomaly
bgp,REJ,0,0,0,257,0,0,0.04,0.07,9,0.04,0.07,0,0,anomaly
uucp,S0,0,0,0,138,1,1,0.07,0.07,9,0.04,0.07,1,1,anomaly
sql_net,S0,0,0,0,270,1,1,0.07,0.06,8,0.03,0.08,1,1,anomaly
private,S0,0,0,0,162,1,1,0.07,0.07,3,0.01,0.07,1,1,anomaly
netstat,S0,0,0,0,265,1,1,0.02,0.06,9,0.04,0.08,1,1,anomaly
link,S0,0,0,0,239,1,1,0.05,0.05,11,0.04,0.06,1,1,anomaly
csnet_ns,S0,0,0,0,115,1,1,0.07,0.08,8,0.03,0.08,1,1,anomaly
csnet_ns,S0,0,0,0,232,1,1,0.02,0.06,4,0.02,0.09,1,1,anomaly
private,S0,0,0,0,200,1,1,0,0.06,20,0.08,0.06,1,1,anomaly
name,REJ,0,0,0,248,0,0,0.07,0.06,17,0.07,0.07,0,0,anomaly
uucp,RSTO,0,0,0,135,0,0,0.11,0.06,15,0.06,0.06,0,0,anomaly
private,S0,0,0,0,111,1,1,0.05,0.06,2,0.01,0.07,1,1,anomaly
private,REJ,0,0,0,242,0,0,0.05,0.07,12,0.05,0.09,0,0,anomaly
finger,S0,0,0,0,5,1,1,0.2,0.4,63,0.25,0.02,1,1,anomaly
private,REJ,0,0,0,125,0,0,0.05,0.07,6,0.02,0.06,0,0,anomaly
private,RSTO,0,0,0,146,0,0,0.14,0.06,20,0.08,0.06,0,0,anomaly
hostnames,S0,0,0,0,27,1,1,0.33,0.19,10,0.04,0.08,1,1,anomaly
mtp,S0,0,0,0,215,1,1,0,0.06,1,0,0.07,1,1,anomaly
bgp,S0,0,0,0,266,1,1,0.07,0.06,18,0.07,0.07,1,1,anomaly
private,S0,0,0,0,67,1,1,0.04,0.07,15,0.06,0.07,1,1,anomaly
Z39_50,REJ,0,0,0,109,0,0,0.06,0.07,7,0.03,0.07,0,0,anomaly
echo,S0,0,0,0,187,1,1,0.01,0.06,2,0.01,0.07,1,1,anomaly
gopher,S0,0,0,0,212,1,1,0.07,0.06,13,0.05,0.08,1,1,anomaly
netstat,S0,0,0,0,205,1,1,0.02,0.06,18,0.07,0.06,1,1,anomaly
private,S0,0,0,0,195,1,1,0.01,0.09,1,0,0.08,1,1,anomaly
uucp,S0,0,0,0,144,1,1,0.14,0.05,20,0.08,0.05,1,1,anomaly
private,S0,0,0,0,157,1,1,0.04,0.08,7,0.03,0.08,1,1,anomaly
discard,S0,0,0,0,246,1,1,0.02,0.06,4,0.02,0.06,1,1,anomaly
private,S0,0,0,0,107,1,1,0.06,0.07,15,0.09,0.1,1,1,anomaly
private,S0,0,0,0,190,1,1,0.09,0.06,7,0.03,0.07,1,1,anomaly
ftp_data,REJ,0,0,0,210,0,0,0.02,0.07,5,0.02,0.07,0,0,anomaly
netbios_dgm,REJ,0,0,0,120,0,0,0.02,0.07,2,0.01,0.07,0,0,anomaly
private,S0,0,0,0,14,1,1,0.36,0.29,6,0.02,0.08,1,1,anomaly
private,S0,0,0,0,120,1,1,0.08,0.06,8,0.03,0.09,1,1,anomaly
private,S0,0,0,0,113,1,1,0.12,0.06,12,0.2,0.1,1,1,anomaly
private,S0,0,0,0,130,1,1,0.15,0.07,28,0.11,0.05,1,1,anomaly
private,REJ,0,0,0,279,0,0,0.03,0.06,9,0.04,0.06,0,0,anomaly
private,REJ,0,0,0,239,0,0,0.06,0.07,14,0.05,0.09,0,0,anomaly
private,S0,0,0,0,16,1,1,1,0,16,0.06,0.07,1,1,anomaly
private,S0,0,0,0,142,1,1,0.08,0.06,14,0.05,0.08,1,1,anomaly
http,S0,0,0,0,4,0.5,0.67,0.5,0.75,43,0.17,0.04,1,1,anomaly
private,S0,0,0,0,280,1,1,0.04,0.05,9,0.04,0.07,1,1,anomaly
imap4,S0,0,0,0,50,1,1,0.28,0.12,14,0.05,0.09,1,1,anomaly
gopher,REJ,0,0,0,223,0,0,0.05,0.07,11,0.04,0.07,0,0,anomaly
ftp_data,S0,0,0,0,58,1,1,0.21,0.1,12,0.05,0.09,1,1,anomaly
netbios_ssn,S0,0,0,0,282,1,1,0.07,0.05,21,0.08,0.05,1,1,anomaly
ctf,S0,0,0,0,225,1,1,0.01,0.07,2,0.01,0.07,1,1,anomaly
iso_tsap,S0,0,0,0,254,1,1,0,0.07,1,0,0.07,1,1,anomaly
private,S0,0,0,0,80,1,1,0.17,0.06,20,0.08,0.06,1,1,anomaly
uucp_path,S0,0,0,0,227,1,1,0.06,0.07,14,0.05,0.08,1,1,anomaly
name,S0,0,0,0,279,1,1,0.04,0.06,11,0.04,0.07,1,1,anomaly
private,REJ,0,0,0,256,0,0,0.07,0.07,17,0.07,0.07,0,0,anomaly
private,REJ,0,0,0,285,0,0,0.07,0.06,20,0.08,0.08,0,0,anomaly
private,S0,0,0,0,89,1,1,0.03,0.07,18,0.07,0.07,1,1,anomaly
private,S0,0,0,0,298,1,1,0.03,0.05,10,0.04,0.07,1,1,anomaly
uucp,S0,0,0,0,139,1,1,0.06,0.06,2,0.01,0.07,1,1,anomaly
private,S0,0,0,0,272,1,1,0.05,0.07,14,0.05,0.09,1,1,anomaly
private,S0,0,0,0,83,1,1,0.29,0.05,24,0.09,0.05,1,1,anomaly
uucp,S0,0,0,0,139,1,1,0.09,0.06,7,0.03,0.07,1,1,anomaly
private,S0,0,0,0,278,1,1,0.06,0.06,33,0.13,0.06,1,1,anomaly
domain,S0,0,0,0,293,1,1,0.03,0.05,9,0.04,0.08,1,1,anomaly
private,S0,0,0,0,195,1,1,0.09,0.06,5,0.02,0.07,1,1,anomaly
exec,S0,0,0,0,103,1,1,0.13,0.06,14,0.05,0.07,1,1,anomaly
uucp_path,REJ,0,0,0,140,0,0,0.11,0.06,3,0.01,0.07,0,0,anomaly
http,S0,0,0,0,10,1,1,0.3,0.3,63,0.25,0.02,1,1,anomaly
netbios_dgm,S0,0,0,0,43,1,1,0.12,0.12,5,0.02,0.07,1,1,anomaly
private,S0,0,0,0,91,1,1,0.01,0.08,20,0.08,0.05,1,1,anomaly
private,REJ,0,0,0,129,0,0,0.05,0.06,1,0,0.07,0,0,anomaly
hostnames,S0,0,0,0,270,1,1,0.08,0.05,22,0.09,0.05,1,1,anomaly
ftp_data,S0,0,0,0,192,1,1,0.1,0.06,19,0.07,0.06,1,1,anomaly
courier,S0,0,0,0,109,1,1,0.08,0.06,9,0.04,0.07,1,1,anomaly
netbios_dgm,REJ,0,0,0,124,0,0,0.05,0.06,6,0.02,0.07,0,0,anomaly
private,S0,0,0,0,47,1,1,0.09,0.13,11,0.04,0.09,1,1,anomaly
uucp_path,S0,0,0,0,103,1,1,0.04,0.06,13,0.05,0.07,1,1,anomaly
private,S0,0,0,0,110,1,1,0.08,0.07,9,0.04,0.07,1,1,anomaly
http,REJ,0,0,0,275,0,0,0.06,0.07,17,0.07,0.07,0,0,anomaly
private,S0,0,0,0,274,1,1,0.05,0.04,14,0.05,0.05,1,1,anomaly
private,REJ,0,0,0,111,0,0,0.05,0.07,26,0.1,0.06,0,0,anomaly
finger,S0,0,0,0,243,1,1,0.07,0.05,17,0.07,0.06,1,1,anomaly
bgp,S0,0,0,0,232,1,1,0.01,0.06,3,0.01,0.06,1,1,anomaly
ftp_data,S0,0,0,0,80,1,1,0.25,0.05,60,0.24,0.03,1,1,anomaly
